_id,CODIGO,DENOMINACION_GENERICA_ES,DENOMINACION_GENERICA_VAL,DENOMINACION_ESPECIFICA,DENOMINACION,REGIMEN,TIPO_VIA,DIRECCION,NUMERO,CODIGO_POSTAL,LOCALIDAD,PROVINCIA,TELEFONO,FAX,COD_EDIFICACION,LONGITUD,LATITUD,TITULARIDAD,CIF,COMARCA,URL_ES,URL_VA
806,3016316,CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CENTRE PRIVAT FP CENTRO POLIVALENTE SOCIAL Y EDUCATIVO,CENTRE PRIVAT FP CENTRO POLIVALENTE SOCIAL Y EDUCATIVO,PRIV.,CARRER,SAN LORENZO,19,3007,ALACANT,ALICANTE/ALACANT,637124318,966086691,1,-0.51341,38.341252,PRIVADA.,21493564H,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016316,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016316
807,3016331,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CENTRE PRIV. ED. INF. 1ER CICLE ANGELETS,CENTRE PRIV. ED. INF. 1ER CICLE ANGELETS,PRIV.,PARTIDA,VALVERDE ALTO (POL 1),230,3139,ELX,ALICANTE/ALACANT,966638572,,1,-0.600891,38.254619,PRIVADA.,B53763777,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016331,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016331
808,3016341,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLO MUNICIPAL BIGASTRIN,EI 1ER CICLO MUNICIPAL BIGASTRIN,PÚB.,CARRER,UNAMUNO,2,3380,BIGASTRO,ALICANTE/ALACANT,722202004,,1,-0.901244,38.062478,NO CONSTA.,P0304400E,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016341,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016341
809,3016353,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLO MUNICIPAL LA RANITA,EI 1ER CICLO MUNICIPAL LA RANITA,PÚB.,AVINGUDA,GUARDAMAR,S/N,3177,SAN FULGENCIO,ALICANTE/ALACANT,966794496,966794430,1,-0.716125,38.111878,NO CONSTA.,P0311800G,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016353,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016353
810,3016377,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLO MUNICIPAL LOS DUENDES,EI 1ER CICLO MUNICIPAL LOS DUENDES,PÚB.,CARRER,SAN MIGUEL,S/N,3179,FORMENTERA DEL SEGURA,ALICANTE/ALACANT,966792119,,1,-0.743926,38.085466,NO CONSTA.,P0307000J,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016377,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016377
811,3016389,CENTRO DOCENTE PRIVADO EXTRANJERO,CENTRE DOCENT PRIVAT ESTRANGER,CENTRE ESTRANGER BRITISH SCHOOL OF ALICANTE,CENTRE ESTRANGER BRITISH SCHOOL OF ALICANTE,PRIV.,GLORIETA,DEL REINO UNIDO,5,3008,ALACANT,ALICANTE/ALACANT,965106351,965108096,1,-0.520885,38.313814,NO CONSTA.,A81447591,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016389,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016389
812,3016390,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CENTRE PRIV. ED. INF. 1ER CICLE SOL Y LUNA,CENTRE PRIV. ED. INF. 1ER CICLE SOL Y LUNA,PRIV.,CARRER,RAMÓN Y CAJAL,42,3690,SANT VICENT DEL RASPEIG,ALICANTE/ALACANT,965666177,,1,-0.527387,38.398619,PRIVADA.,B42573253,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016390,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016390
813,3016420,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,CENTRE PRIVAT D'EDUCACIÓ PRIMÀRIA I SECUNDÀRIA,CENTRE PRIVAT EL PLANET,CENTRE PRIVAT EL PLANET,PRIV.,PARTIDA,EL PLANET,71,3590,ALTEA,ALICANTE/ALACANT,965844224,965843340,1,-0.074227,38.589386,NO CONSTA.,X0826457K,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016420,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016420
814,3016432,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLO MUNICIPAL,EI 1ER CICLO MUNICIPAL,PÚB.,CARRER,SAN MIGUEL,3,3169,ALGORFA,ALICANTE/ALACANT,965702052,,1,-0.797707,38.086492,NO CONSTA.,P0301200B,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016432,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016432
815,3016456,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CENTRE PRIV. ED. INF. 1ER CICLE EL PATIET,CENTRE PRIV. ED. INF. 1ER CICLE EL PATIET,PRIV.,CARRER,RELIQUIA DE SANT JORDI,4,3450,BANYERES DE MARIOLA,ALICANTE/ALACANT,965567043,,1,-0.659303,38.718783,NO CONSTA.,21665145L,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016456,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016456
816,3016468,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES L'ALLUSSER,IES L'ALLUSSER,PÚB.,CARRER,TIRANT LO BLANC,11,3110,MUTXAMEL,ALICANTE/ALACANT,965936485,,1,-0.445746,38.420789,GENERALITAT VALENCIANA,Q0300598J,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016468,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016468
817,3016493,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA SOCIETAT UNIÓ MUSICAL,ESCOLA PRIVADA DE MÚSICA DE LA SOCIETAT UNIÓ MUSICAL,PRIV.,CARRER,PINTOR CABRERO,119,3801,ALCOI,ALICANTE/ALACANT,965524235,,1,-0.476924,38.705133,NO CONSTA.,G03125234,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016493,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016493
818,3016501,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE L'ALACANTÍ-ALCOIÀ,ESCOLA PRIVADA DE MÚSICA DE L'ALACANTÍ-ALCOIÀ,PRIV.,CARRER,DOCTOR FERRAN,5,3440,IBI,ALICANTE/ALACANT,965554611,,1,-0.575538,38.622985,NO CONSTA.,G53809687,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016501,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016501
819,3016511,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL SANTA CECILIA,PRIV.,PLAÇA,DE LA IGLESIA,3,3170,ROJALES,ALICANTE/ALACANT,609627194,,1,-0.723569,38.088939,PRIVADA.,V03704327,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016511,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016511
820,3016523,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA",CENTRO PRIVADO SAN ALBERTO MAGNO,CENTRO PRIVADO SAN ALBERTO MAGNO,PRIV.,URBANITZACIÓ,"A.GOLF. AUTOVÍA ALICANTE-MADRID, KM. 15","",3670,MONFORTE DEL CID,ALICANTE/ALACANT,965625200,965625195,1,-0.667515,38.354412,NO CONSTA.,B54680095,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016523,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016523
821,3016547,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES NÚMERO 2,IES NÚMERO 2,PÚB.,PARTIDA,GARGASINDI,S/N,3710,CALP,ALICANTE/ALACANT,,,1,0.050586,38.647582,GENERALITAT VALENCIANA,-1,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016547,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016547
822,3016559,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES MARÍA BLASCO,IES MARÍA BLASCO,PÚB.,CARRER,ENRIC VALOR,4,3690,SANT VICENT DEL RASPEIG,ALICANTE/ALACANT,965937000,,1,-0.521041,38.390475,GENERALITAT VALENCIANA,Q0300676D,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016559,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016559
823,3016572,CONSERVATORIO ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA VICENTE PERELLÓ,CONSERVATORI ELEMENTAL DE MÚSICA VICENTE PERELLÓ,PÚB.,PLAÇA,MAYOR,12,3769,BENIMELI,ALICANTE/ALACANT,965587261,,1,-0.041926,38.822838,NO CONSTA.,P0304000C,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016572,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016572
824,3016596,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES TORREVIGÍA,IES TORREVIGÍA,PÚB.,CARRER,EFRÉN GUTIÉRREZ MATEO (APDO. 730),S/N,3184,TORREVIEJA,ALICANTE/ALACANT,966926830,,1,-0.695604,37.998764,GENERALITAT VALENCIANA,S0300033H,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016596,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016596
825,3016602,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP CIUDAD DEL MAR,CEIP CIUDAD DEL MAR,PÚB.,CARRER,TIRSO DE MOLINA,S/N,3183,TORREVIEJA,ALICANTE/ALACANT,965290170,,1,-0.658257,38.000948,GENERALITAT VALENCIANA,Q0300584J,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016602,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016602
826,3016614,COLEGIO RURAL AGRUPADO,COL·LEGI RURAL AGRUPAT,CRA LA RECTORIA,CRA LA RECTORIA,PÚB.,CARRER,MAESTRA CONSUELO SANCHIS,38,3769,BENIMELI,ALICANTE/ALACANT,966409955,,1,-0.043856,38.822359,GENERALITAT VALENCIANA,Q0300582D,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016614,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016614
827,3016626,CENTRO DE EDUCACIÓN ESPECIAL,CENTRE D'EDUCACIÓ ESPECIAL,CEE PÚB. TAMARIT,CEE PÚB. TAMARIT,PÚB.,CARRER,MANGRANER,S/N,3203,ELX,ALICANTE/ALACANT,966913120,,1,-0.683357,38.264918,GENERALITAT VALENCIANA,Q0300585G,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016626,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016626
828,3016638,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLO MUNICIPAL,EI 1ER CICLO MUNICIPAL,PÚB.,CARRER,VALENCIA,8,3159,DAYA NUEVA,ALICANTE/ALACANT,965702298,965700642,1,-0.760171,38.113043,NO CONSTA.,P0306100I,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016638,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016638
829,3016641,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA",CENTRE PRIVAT EL VALLE,CENTRE PRIVAT EL VALLE,PRIV.,AVINGUDA,CONDOMINA,65,3540,ALACANT,ALICANTE/ALACANT,965155619,965155525,1,-0.428762,38.363824,PRIVADA.,B83322172,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016641,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016641
830,3016675,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP OLTÀ,CEIP OLTÀ,PÚB.,CARRER,PADRE MANJÓN,1,3710,CALP,ALICANTE/ALACANT,966870920,,1,0.039933,38.644495,GENERALITAT VALENCIANA,Q0300662D,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016675,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016675
831,3016687,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CENTRE PRIV. ED. INF. 1ER CICLE LA MAR SALADA,CENTRE PRIV. ED. INF. 1ER CICLE LA MAR SALADA,PRIV.,CARRER,MANUEL AZAÑA,S/N,3540,ALACANT,ALICANTE/ALACANT,965159742,,1,-0.431921,38.367813,PRIVADA.,B54027644,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016687,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016687
832,3016705,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL VEGA BAJA,CENTRE FPA MUNICIPAL VEGA BAJA,PÚB.,CARRER,CALVARIO,51,3340,ALBATERA,ALICANTE/ALACANT,965485000,965487474,1,-0.875076,38.182901,NO CONSTA.,P0300500F,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016705,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016705
833,3016729,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL ALFONSO INIESTA,CENTRE FPA MUNICIPAL ALFONSO INIESTA,PÚB.,CARRER,DEL LLAVADOR,1,3450,BANYERES DE MARIOLA,ALICANTE/ALACANT,966527835,,1,-0.656074,38.721031,NO CONSTA.,P0302100C,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016729,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016729
834,3016742,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRO FPA MUNICIPAL DE BIGASTRO,CENTRO FPA MUNICIPAL DE BIGASTRO,PÚB.,CARRER,LA PAZ,64,3380,BIGASTRO,ALICANTE/ALACANT,965350000,,1,-0.905771,38.064176,NO CONSTA.,P0304400E,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016742,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016742
835,3016754,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL CENTRE NOU,CENTRE FPA MUNICIPAL CENTRE NOU,PÚB.,CARRER,SELLESOS,4,3510,CALLOSA D'EN SARRIÀ,ALICANTE/ALACANT,965880946,,1,-0.122159,38.652028,NO CONSTA.,P0304800F,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016754,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016754
836,3016766,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRO FPA MUNICIPAL DE COX,CENTRO FPA MUNICIPAL DE COX,PÚB.,CARRER,DOCTOR FLEMING,3,3350,COX,ALICANTE/ALACANT,965360000,,1,-0.887007,38.141839,NO CONSTA.,P0305800E,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016766,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016766
837,3016778,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL DEL CAMPELLO,CENTRE FPA MUNICIPAL DEL CAMPELLO,PÚB.,CARRER,PADRE MANJÓN,5,3560,CAMPELLO (EL),ALICANTE/ALACANT,965635808,,1,-0.396704,38.428788,NO CONSTA.,P0305000B,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016778,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016778
838,3016781,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL GATA,CENTRE FPA MUNICIPAL GATA,PÚB.,CARRER,GRUP ESCOLAR,32,3740,GATA DE GORGOS,ALICANTE/ALACANT,965756592,,1,0.084111,38.771101,NO CONSTA.,P0307100H,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016781,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016781
839,3016791,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRO FPA MUNICIPAL DE LOS MONTESINOS,CENTRO FPA MUNICIPAL DE LOS MONTESINOS,PÚB.,CARRER,MAESTRO FIDEL GÓMEZ,1,3187,MONTESINOS (LOS),ALICANTE/ALACANT,966721087,,1,-0.742741,38.029383,NO CONSTA.,P0314100I,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016791,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016791
840,3016808,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL ELS PINS,CENTRE FPA MUNICIPAL ELS PINS,PÚB.,CARRER,MENÉNDEZ PIDAL,2,3760,ONDARA,ALICANTE/ALACANT,965766000,965766081,1,0.017488,38.825433,NO CONSTA.,P0309500G,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016808,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016808
841,3016821,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL DE PEDREGUER,CENTRE FPA MUNICIPAL DE PEDREGUER,PÚB.,AVINGUDA,JAUME I,31,3750,PEDREGUER,ALICANTE/ALACANT,966456121,,1,0.034064,38.796164,NO CONSTA.,P0310100C,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016821,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016821
842,3016833,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL ENRIQUE TIERNO GALVÁN,CENTRE FPA MUNICIPAL ENRIQUE TIERNO GALVÁN,PÚB.,PASSEIG,DE LA CONSTITUCIÓN,66,3650,PINÓS (EL),ALICANTE/ALACANT,965478329,,1,-1.040135,38.402977,NO CONSTA.,P0310500D,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016833,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016833
843,3016845,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRO FPA MUNICIPAL DE RAFAL,CENTRO FPA MUNICIPAL DE RAFAL,PÚB.,CARRER,FÉLIX RODRÍGUEZ DE LA FUENTE,2,3369,RAFAL,ALICANTE/ALACANT,966752267,,1,-0.84884,38.103313,NO CONSTA.,P0310900F,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016845,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016845
844,3016857,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRO FPA MUNICIPAL DE ROJALES,CENTRO FPA MUNICIPAL DE ROJALES,PÚB.,CARRER,ANTONIO ANDRÉS EL CANARIO,S/N,3170,ROJALES,ALICANTE/ALACANT,966715001,966714742,1,-0.724933,38.087638,NO CONSTA.,P0311300H,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016857,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016857
845,3016869,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRO FPA MUNICIPAL DE SAN FULGENCIO,CENTRO FPA MUNICIPAL DE SAN FULGENCIO,PÚB.,CARRER,LO PLATERO,3,3177,SAN FULGENCIO,ALICANTE/ALACANT,966794201,,1,-0.717298,38.117031,NO CONSTA.,P0311800G,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016869,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016869
846,3016870,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRO FPA MUNICIPAL DE SAN MIGUEL DE SALINAS,CENTRO FPA MUNICIPAL DE SAN MIGUEL DE SALINAS,PÚB.,CARRER,MIGUEL GARCÍA GALANT,S/N,3193,SAN MIGUEL DE SALINAS,ALICANTE/ALACANT,965720001,,1,-0.791713,37.979809,NO CONSTA.,P0312000C,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016870,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016870
847,3016882,CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS,CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES,CENTRE FPA MUNICIPAL DE XIXONA,CENTRE FPA MUNICIPAL DE XIXONA,PÚB.,CARRER,MARE DE DÉU DE L'ORITO,62,3100,XIXONA,ALICANTE/ALACANT,965626054,,1,-0.50683,38.542065,NO CONSTA.,P0308300C,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016882,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016882
848,3016894,CENTRO DOCENTE PRIVADO EXTRANJERO,CENTRE DOCENT PRIVAT ESTRANGER,CENTRE ESTRANGER ELIAN'S BRITISH SCHOOL,CENTRE ESTRANGER ELIAN'S BRITISH SCHOOL,PRIV.,URBANITZACIÓ,EL COPET,S/N,3530,NUCIA (LA),ALICANTE/ALACANT,966877055,965873574,1,-0.14514,38.587156,NO CONSTA.,A46439022,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016894,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016894
849,3016900,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP LA ALMAZARA,CEIP LA ALMAZARA,PÚB.,AVINGUDA,DE LA LIBERTAD,81,3690,SANT VICENT DEL RASPEIG,ALICANTE/ALACANT,965937095,,1,-0.516358,38.400164,GENERALITAT VALENCIANA,Q0300605C,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016900,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016900
